Text;GazeVector;x;y;PupilRadius;GazeTime;FrameNo;Key;EyeMotionState;FixX;FixY;FixDuration
Точка.bmp;0;0;0;0;0,0322853846819271;0;0;0;0;0;0
Точка.bmp;1;425;217;168,535315990448;0,256343886561808;0;0;0;0;0;0
Точка.bmp;1;432;202;167,768943309784;0,248053341278137;0;0;1;0;0;0
Точка.bmp;1;440;189;167,462384700775;0,272329142439958;0;0;1;0;0;0
Точка.bmp;1;433;204;167,905235290527;0,273041766442475;0;0;1;0;0;0
Точка.bmp;1;433;204;167,042243480682;0,28131104874501;0;0;1;0;0;0
Точка.bmp;1;432;203;167,745077610016;0,289579184123795;0;0;1;0;0;0
Точка.bmp;1;432;203;167,533016204834;0,297904104725603;0;0;1;0;0;0
Точка.bmp;1;433;200;167,85808801651;0,306248941918057;0;0;1;0;0;0
Точка.bmp;1;434;199;166,035401821136;0,314521011746365;0;0;1;0;0;0
Точка.bmp;1;434;199;167,325210571289;0,322821532779017;0;0;1;0;0;0
Точка.bmp;1;435;200;166,923534870148;0,331135240947333;0;0;1;0;0;0
Точка.bmp;1;434;200;166,521620750427;0,3394579250471;0;0;1;0;0;0
Точка.bmp;1;434;198;165,178382396698;0,347716406315158;0;0;1;0;0;0
Точка.bmp;1;433;200;166,737616062164;0,356014077488908;0;0;1;0;0;0
Точка.bmp;1;431;199;165,040636062622;0,364298746031636;0;0;1;0;0;0
Точка.bmp;1;432;201;166,425204277039;0,372640586260786;0;0;1;0;0;0
Точка.bmp;1;433;203;164,190697669983;0,380920918931224;0;0;1;0;0;0
Точка.bmp;1;437;215;166,974639892578;0,389222287690245;0;0;1;0;0;0
Точка.bmp;1;445;265;165,640354156494;0,397497157509861;0;0;2;433,166656494141;202;150
Точка.bmp;1;453;320;170,45191526413;0,405855827607411;0;0;0;0;0;0
Точка.bmp;1;464;387;168,230199813843;0,414135504535807;0;0;0;0;0;0
Точка.bmp;1;471;448;170,761179924011;0,422429949362595;0;0;0;0;0;0
Точка.bmp;1;477;480;167,266750335693;0,430710700909913;0;0;0;0;0;0
Точка.bmp;1;481;483;170,506858825684;0,439068967089952;0;0;1;0;0;0
