## [iView]
## Converted from:	E:\pahan\Институт\ЦЭП\Диагностика знаний с помощью EyeTracker'а\Колледжи\Колледж 53 (двигатель)\Results\Drozdov.idf
## Date:	25.04.2013 01:00:59
## Version:	IDF Converter 3.0.3
## Sample Rate:	50
## [Run]
## Subject:	Drozdov                                                                                                                                                                           ## Subject:	Drozdov2                                                                           
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	5-point
## Calibration Area:	752	480
## [Geometry]
## Stimulus Dimension [mm]:	300	200
## Head Distance [mm]:	500
## [Hardware Setup]
## [Presentation]
## Number of Samples:	10373                                                                                                                                                                                                                                                           
## Reversed:	x
## Format:	LEFT, RAW, DIAMETER, CR, POR, QUALITY, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	L Dia X [px]	L Dia Y [px]	L CR1 X [px]	L CR1 Y [px]	L POR X [px]	L POR Y [px]	Timing	Latency	Frame
9494230827	SMP	2	120.7597	144.3936	84.9912	85.9971	110.9044	163.9259	403.2798	329.8119	0	913	768
9494250948	SMP	2	120.7135	144.5337	83.9981	85.9964	110.8634	164.1335	403.9013	328.6864	0	879	769
9494270822	SMP	2	120.8867	144.5636	84.9917	85.9963	111.0655	163.9571	404.3584	328.6966	0	932	769
9494290932	SMP	2	125.2833	145.3492	83.9914	86.9984	112.9586	164.5178	379.2846	329.8333	0	928	770
9494311128	SMP	2	127.2673	145.5060	82.9980	86.9963	114.0066	164.4966	372.1802	331.7748	0	1065	770
9494330723	SMP	2	127.3262	146.0252	83.9989	86.9977	114.1651	165.0251	371.2334	332.9663	0	847	771
9494350705	SMP	2	127.4202	146.0087	83.9926	86.9977	114.2068	164.9582	370.4009	333.7741	0	952	771
9494370781	SMP	2	127.7200	146.1212	83.9973	86.9965	114.2202	165.0927	368.7249	334.0512	0	924	772
9494390696	SMP	2	127.5486	146.0642	82.9996	86.9994	114.4251	165.1429	369.3604	333.6661	0	949	772
9494411136	SMP	2	127.7317	145.8941	83.9996	86.9957	114.4275	164.9986	369.1877	333.2115	0	927	773
9494430698	SMP	2	127.5936	146.1182	82.9984	87.9906	114.4345	165.1419	369.6575	333.1640	0	926	773
9494450654	SMP	2	127.3974	146.0763	82.9987	86.9949	114.4239	165.0020	370.7772	333.6302	0	889	774
9494470593	SMP	2	127.5979	146.2682	82.9995	87.9894	114.3218	165.1801	370.2449	334.1721	0	938	774
9494490620	SMP	2	127.6083	146.1492	83.9986	87.9963	114.3165	165.1899	369.8219	334.0408	0	896	775
9494510874	SMP	2	127.6466	146.1284	82.9989	86.9987	114.4257	165.1427	369.6295	333.8616	0	1035	775
9494530651	SMP	2	127.9748	146.2425	82.9981	86.9978	114.5393	165.1778	368.6763	333.9757	0	847	776
9494550591	SMP	2	127.9681	146.2299	84.0000	86.9975	114.5797	165.1419	368.2762	334.2352	0	943	776
9494570540	SMP	2	128.0471	146.3354	83.9993	86.9989	114.5809	165.1457	367.6724	334.9286	0	913	777
9494590444	SMP	2	127.4209	145.9173	82.9989	86.9998	114.6082	165.0724	370.3095	334.0249	0	928	777
9494610750	SMP	2	127.9408	146.4050	83.9998	86.9964	114.5815	165.1477	369.2867	334.9037	0	967	778
9494630451	SMP	2	127.7812	146.1708	82.9975	86.9986	114.5843	165.1470	369.7853	334.5821	0	920	778
9494650554	SMP	2	128.1249	146.0493	84.0000	86.9976	114.7899	164.9950	369.3492	334.4501	0	887	779
9494670333	SMP	2	128.2748	146.0997	82.9989	86.9977	114.7690	165.0692	368.0993	334.4261	0	885	779
9494690474	SMP	2	128.0845	146.1262	83.9984	87.9907	114.8352	164.9702	368.4008	334.6234	0	878	780
9494710623	SMP	2	128.6048	146.1972	81.9963	86.9979	114.8642	165.1348	366.7258	334.6652	0	983	780
9494730388	SMP	2	128.2625	146.2422	82.9952	87.9885	114.8344	164.9745	366.7527	335.4229	0	843	781
9494750347	SMP	2	128.1579	146.1694	82.9968	86.9950	114.8089	165.1844	367.3570	334.9107	0	975	781
9494770369	SMP	2	128.1324	146.1134	83.9996	86.9978	114.7705	165.0693	367.6792	334.5603	0	888	782
9494790191	SMP	2	128.2413	146.3373	82.9934	87.9927	114.8381	165.1046	367.9220	335.1303	0	910	782
9494810639	SMP	2	128.2089	146.2835	83.9984	86.9978	114.8678	165.1398	368.0704	335.1900	0	909	783
9494830203	SMP	2	128.3060	146.1154	82.9998	86.9965	114.9038	165.0097	367.9332	335.2494	0	897	783
9494850252	SMP	2	128.2587	146.2587	82.9991	86.9977	114.8648	165.1395	367.8621	335.2018	0	886	784
9494870210	SMP	2	128.3239	146.3802	82.9971	86.9962	114.8640	165.1371	367.5498	335.5311	0	912	784
9494890287	SMP	2	128.0000	146.5188	82.9980	86.9950	114.8391	165.2115	368.3226	336.1926	0	885	785
9494910373	SMP	2	128.0850	146.6648	82.9912	86.9986	114.8731	165.3991	368.8995	336.5471	0	988	785
9494930103	SMP	2	125.1581	147.1722	83.9984	86.9899	113.0367	165.4204	375.3871	338.8414	0	837	786
9494950093	SMP	2	118.0038	148.0270	85.9930	86.9861	108.9827	165.6186	410.4573	344.9294	0	884	786
9494970198	SMP	2	117.8295	148.0415	84.9964	85.9977	108.9027	165.9240	411.1835	345.4658	0	863	787
9494990071	SMP	2	117.8982	148.5432	84.9982	86.9829	109.0039	166.0039	411.3965	348.1655	0	907	787
9495010384	SMP	2	118.0461	148.6039	84.9950	85.9855	109.0137	166.4836	411.2019	347.5623	0	877	788
9495029986	SMP	2	118.0013	148.5994	84.9978	86.9824	109.0760	166.3767	411.3816	347.2470	0	869	788
9495050058	SMP	2	117.9177	148.6238	84.9978	86.9954	109.0823	166.4630	411.8292	346.9107	0	881	789
9495069964	SMP	2	117.8185	148.8317	84.9967	86.9815	109.1547	166.5002	412.8133	347.1361	0	893	789
9495090015	SMP	2	118.0798	148.4803	82.9981	85.9858	109.1840	166.3821	412.8368	346.7666	0	909	790
9495110252	SMP	2	118.3290	148.7183	82.9968	86.9838	109.3714	166.5695	412.3808	346.5013	0	997	790
9495129846	SMP	2	118.6464	148.5408	84.9936	85.9901	109.4273	166.3974	410.8687	346.3238	0	840	791
9495149828	SMP	2	118.3377	148.4809	83.9475	85.9847	109.6513	166.4961	411.9792	345.5191	0	911	791
9495169934	SMP	2	118.4453	148.5440	83.9958	85.9909	109.5849	166.5874	412.3198	344.9173	0	879	792
9495189821	SMP	2	120.4643	147.0237	82.9949	85.9976	110.2047	165.6651	403.3028	341.4858	0	903	792
9495210151	SMP	2	121.7310	145.3222	83.9979	85.9950	110.9202	164.4678	396.9524	335.9120	0	967	793
9495229857	SMP	2	121.9659	145.7020	83.9941	85.9930	111.0832	164.8624	395.1638	333.6839	0	891	793
9495249754	SMP	2	122.0708	145.4834	82.9921	85.9947	111.2454	164.9223	394.6784	331.2892	0	921	794
9495269701	SMP	2	122.4850	145.8740	83.9872	85.9976	111.4263	165.0015	393.3191	331.2928	0	883	794
9495289735	SMP	2	122.5775	145.2851	83.9927	85.9930	111.6890	164.7971	393.4097	330.0218	0	935	795
9495310000	SMP	2	122.7367	145.6205	82.9895	85.9984	111.6913	165.0390	392.9775	329.5289	0	993	795
9495329730	SMP	2	122.4949	145.3292	82.9870	85.9948	111.6971	164.8027	393.5658	329.1303	0	844	796
9495349580	SMP	2	122.7083	145.9337	82.9909	85.9985	111.6562	165.1577	393.1612	329.7157	0	915	796
9495369612	SMP	2	122.7339	145.8613	83.9921	85.9969	111.7316	165.1393	392.8350	330.3237	0	944	797
9495389577	SMP	2	122.8089	145.7529	82.9911	85.9973	111.7503	165.1413	392.5376	330.2083	0	894	797
9495410005	SMP	2	122.9627	145.6858	82.9875	85.9971	111.8946	165.1105	392.1904	329.8756	0	870	798
9495429583	SMP	2	123.1287	145.5475	82.9873	85.9975	112.0382	164.9304	392.0487	329.5964	0	899	798
9495449673	SMP	2	123.1487	145.8224	82.9916	85.9975	111.9365	165.0346	391.3759	330.1896	0	921	799
9495469451	SMP	2	123.1034	145.8447	82.9921	85.9980	111.8956	165.1044	390.8935	330.6297	0	881	799
9495489477	SMP	2	123.0423	146.0868	83.9952	84.9978	111.8645	165.2849	390.6652	331.1559	0	949	800
9495509751	SMP	2	123.2203	145.9016	81.9905	85.9974	111.8676	165.1412	389.9734	331.3021	0	930	800
9495529469	SMP	2	123.1920	145.7410	82.9913	86.9929	111.9397	165.0344	389.8906	331.0372	0	880	801
9495549457	SMP	2	123.1322	145.8468	83.9935	85.9977	112.0740	164.9623	390.5264	331.5306	0	914	801
9495569491	SMP	2	125.8260	143.3661	81.9997	85.9897	113.1095	163.4927	380.0546	326.0422	0	894	802
9495589324	SMP	2	127.7450	139.3784	80.9983	83.9943	113.6808	161.0477	367.3911	306.3955	0	894	802
9495609636	SMP	2	127.4455	137.7325	80.9896	83.9963	113.4202	160.4047	366.9242	296.7899	0	862	803
9495629350	SMP	2	127.7864	138.3815	81.9951	84.9991	113.8677	161.0749	367.0067	295.0316	0	922	803
9495649368	SMP	2	128.1532	138.4121	81.9993	83.9996	113.9963	161.4054	366.0963	292.7197	0	859	804
9495669318	SMP	2	128.1809	138.3710	82.9936	83.9994	114.0083	161.4863	365.8943	290.9450	0	890	804
9495689476	SMP	2	128.3162	138.5345	81.9986	83.9976	114.0893	161.5244	365.3281	290.4066	0	892	805
9495709502	SMP	2	128.4903	138.5413	82.9986	83.9946	114.1862	161.4623	364.5689	290.4712	0	961	805
9495729226	SMP	2	128.5068	138.7185	82.9943	83.9975	114.1946	161.4711	364.0353	291.5298	0	880	806
9495749208	SMP	2	129.0563	137.7286	81.9986	83.9989	114.4984	160.9938	363.0042	290.1793	0	894	806
9495769261	SMP	2	129.9162	132.1147	82.9998	81.9985	114.1278	157.9937	357.0230	259.2121	0	879	807
9495789227	SMP	2	129.8588	132.0153	82.9994	81.9983	114.2508	158.0296	355.6665	258.3847	0	835	807
9495809381	SMP	2	130.4557	132.2250	82.9995	82.9975	114.8455	158.4857	354.8129	256.8944	0	925	808
9495829077	SMP	2	130.4337	132.3586	81.9969	81.9981	114.9930	158.4933	355.0963	256.5479	0	880	808
9495849117	SMP	2	130.6726	132.3349	81.9983	81.9999	114.9795	158.7533	355.0472	255.0807	0	863	809
9495869083	SMP	2	130.7058	132.2802	81.9986	83.9946	114.9639	158.6751	354.5350	254.2337	0	875	809
9495889122	SMP	2	130.4882	132.5027	82.9992	83.9945	115.1034	158.8941	355.4580	253.8345	0	866	810
9495909375	SMP	2	130.6439	132.4437	82.9993	81.9978	115.0472	158.7904	355.3521	253.7362	0	939	810
9495928972	SMP	2	130.5908	132.7962	82.9986	81.9964	115.1723	158.9298	355.9608	254.7798	0	848	811
9495948957	SMP	2	130.5365	132.8445	81.9992	81.9992	115.1659	159.0230	356.5656	255.4234	0	866	811
9495968987	SMP	2	130.6546	132.7001	82.9957	81.9991	115.1830	158.9213	356.4566	255.6462	0	954	812
9495988955	SMP	2	130.5756	132.8736	83.0000	82.9979	115.3299	159.0448	357.2527	255.8547	0	879	812
9496009383	SMP	2	130.6404	132.6444	82.9981	82.9975	115.4694	158.9213	358.1416	255.4595	0	859	813
9496028844	SMP	2	130.8583	132.7369	82.9975	82.9959	115.4697	158.9251	357.9121	255.5088	0	840	813
9496048869	SMP	2	130.6262	133.0992	84.9984	81.9974	115.3241	159.0464	357.8467	256.6055	0	908	814
9496068845	SMP	2	130.3094	132.9677	81.9997	80.9990	115.2103	158.9573	358.4116	257.3168	0	840	814
9496088934	SMP	2	129.2684	134.2976	82.9984	82.9973	114.7206	159.6397	361.0617	261.0818	0	880	815
9496109124	SMP	2	122.5016	140.0105	82.9922	83.9937	110.6697	161.8472	387.0768	303.0113	0	894	815
9496128851	SMP	2	122.0709	141.8886	82.9975	84.9998	110.3529	162.9889	387.4340	308.2090	0	844	816
9496148701	SMP	2	122.6341	142.0775	82.9924	84.9993	110.9642	163.1465	387.7426	309.8874	0	887	816
9496168749	SMP	2	122.5756	142.0174	83.9942	85.9947	111.1874	163.2297	389.0752	309.9831	0	880	817
9496188696	SMP	2	122.7745	142.3989	83.9975	84.9982	111.1891	163.4611	389.2842	310.8438	0	871	817
9496209014	SMP	2	122.7152	142.3356	82.9958	85.9985	111.2646	163.2622	389.7510	311.6048	0	961	818
9496228704	SMP	2	122.7103	142.8402	82.9945	85.9966	111.2875	163.7216	390.0794	312.4171	0	867	818
9496248749	SMP	2	122.8120	142.6087	82.9835	84.9982	111.2589	163.5808	389.7197	312.6898	0	883	819
9496268567	SMP	2	122.7670	142.4592	82.9930	84.9977	111.5430	163.5612	390.8321	312.1423	0	867	819
9496288719	SMP	2	122.8427	142.6689	82.9832	84.9996	111.5776	163.8439	391.5699	311.2517	0	917	820
9496308872	SMP	2	122.9635	142.5173	81.9937	84.9927	111.7418	163.5715	392.1735	311.0826	0	921	820
9496328610	SMP	2	123.3086	142.7003	82.9874	84.9961	111.6927	163.8055	391.0652	310.9606	0	851	821
9496348585	SMP	2	123.1585	142.5383	82.9992	84.9988	111.7460	163.5800	390.6667	311.2246	0	904	821
9496368715	SMP	2	121.7723	144.2182	81.9915	85.9982	110.8887	164.3531	392.2183	316.9321	0	893	822
9496388461	SMP	2	120.1957	145.9529	82.9924	86.9959	109.7623	165.0737	395.1254	329.2698	0	859	822
9496408758	SMP	2	120.5942	146.1409	82.9918	85.9834	110.1178	165.2717	396.6578	331.0671	0	882	823
9496428450	SMP	2	120.7387	146.1135	82.9916	86.9971	110.1100	165.4264	396.9978	330.9012	0	857	823
9496448489	SMP	2	120.8153	146.0692	81.9896	85.9996	110.3210	165.1830	397.2714	331.8329	0	887	824
9496468451	SMP	2	121.0398	145.9060	82.9972	85.9986	110.5002	165.1430	397.1786	331.5768	0	864	824
9496488496	SMP	2	121.1130	145.9810	82.9952	86.9874	110.5686	165.1434	397.1195	331.6899	0	917	825
9496508627	SMP	2	120.8676	145.8103	82.9949	86.9974	110.4005	165.1776	397.5109	331.0911	0	909	825
9496528340	SMP	2	120.7740	145.8923	81.9970	85.9996	110.3875	165.3248	398.1013	330.1550	0	840	826
9496548327	SMP	2	120.9557	145.9708	82.9971	84.9925	110.3299	165.1934	397.5986	330.4045	0	884	826
9496568418	SMP	2	120.7263	146.0472	82.9843	86.9971	110.4701	165.3190	398.5241	330.5096	0	925	827
9496588336	SMP	2	121.0197	145.9633	82.9962	86.9832	110.5807	165.1556	398.4684	331.0627	0	883	827
9496608632	SMP	2	120.8115	145.8132	83.9951	85.9996	110.6580	165.1644	399.5665	330.8500	0	875	828
9496628202	SMP	2	121.4300	145.9881	82.9890	85.9992	110.7482	165.0663	398.1818	331.5265	0	875	828
9496648253	SMP	2	120.8528	145.9388	82.9997	85.9985	110.5828	165.1479	398.7595	331.6445	0	967	829
9496668206	SMP	2	121.0938	145.8244	83.9934	85.9976	110.5019	165.1422	397.9113	331.1988	0	875	829
9496688248	SMP	2	120.9334	146.1095	83.9969	86.9975	110.3448	165.3897	397.2601	331.0208	0	925	830
9496708376	SMP	2	120.9161	145.9544	84.9942	85.9997	110.4012	165.1753	397.3488	330.9690	0	911	830
9496728109	SMP	2	120.8311	145.8689	82.9903	85.9958	110.5703	165.1416	398.1996	330.9217	0	847	831
9496748084	SMP	2	120.9378	146.1500	82.9974	86.9975	110.5891	165.2280	398.7225	331.6966	0	876	831
9496768116	SMP	2	120.8918	145.9458	83.9960	85.9987	110.5786	165.1435	399.1909	331.8330	0	922	832
9496788074	SMP	2	121.1203	146.1035	82.9984	85.9998	110.5783	165.1428	398.4765	332.4442	0	870	832
9496808383	SMP	2	121.2306	142.3895	82.9998	84.9956	110.0739	162.9620	395.8042	319.8905	0	933	833
9496827953	SMP	2	120.4035	139.3796	84.9754	82.9986	109.5032	161.0029	395.8566	308.1459	0	865	833
9496847996	SMP	2	121.0832	140.2956	82.9917	84.9966	110.1757	161.9249	395.8509	306.4896	0	952	834
9496867958	SMP	2	121.2878	139.9059	84.9866	83.9945	110.5509	161.5642	396.8530	305.6464	0	863	834
9496887987	SMP	2	121.5865	140.0586	83.9854	83.9949	110.7413	161.7414	397.3581	304.9695	0	938	835
9496908251	SMP	2	121.6218	139.9241	83.9899	85.9979	110.6922	161.8120	397.1830	303.9937	0	893	835
9496927968	SMP	2	121.3827	140.1957	83.9849	83.9975	110.6297	161.9065	397.5374	303.9248	0	886	836
9496947847	SMP	2	121.2845	140.5350	82.9934	84.9971	110.5398	162.1740	397.7733	304.3031	0	878	836
9496967869	SMP	2	121.1486	140.5515	83.9835	84.9975	110.5398	162.1737	398.5325	304.7657	0	997	837
9496987829	SMP	2	121.3724	140.6437	83.9830	83.9939	110.6840	162.1951	398.8000	305.4716	0	879	837
9497008129	SMP	2	121.5858	140.6866	83.9936	84.9978	110.7769	162.1769	398.3377	306.0776	0	898	838
9497027854	SMP	2	121.6431	140.6636	83.9899	84.9979	110.8424	162.2158	397.9543	306.2282	0	865	838
9497047742	SMP	2	121.8514	140.9840	84.9777	83.9956	110.8492	162.4944	396.8568	306.4100	0	924	839
9497067704	SMP	2	121.4663	140.9565	83.9747	84.9908	110.8204	162.5270	397.4876	306.2520	0	869	839
9497087748	SMP	2	121.3615	138.6886	83.9784	83.9967	110.3474	161.1641	397.2071	300.6274	0	882	840
9497108008	SMP	2	120.8422	131.6194	83.9823	81.9994	109.1705	157.1662	395.8691	262.7934	0	844	840
9497127726	SMP	2	121.5477	130.6154	83.9962	81.9993	109.7249	156.9872	394.7270	256.7122	0	836	841
9497147710	SMP	2	122.0989	131.1587	84.9934	80.9983	110.1587	157.5015	393.3529	255.3491	0	868	841
9497167623	SMP	2	122.2804	131.4362	83.9852	80.9954	110.4682	157.9222	393.1402	253.9679	0	917	842
9497187581	SMP	2	122.4440	131.5011	83.9941	79.9992	110.5391	158.0661	392.9823	252.7604	0	838	842
9497207881	SMP	2	122.5557	131.5582	83.9937	81.9962	110.6193	158.0693	392.7578	252.4137	0	905	843
9497227580	SMP	2	122.5208	131.7144	82.9883	80.9960	110.8475	158.1398	393.5611	252.5720	0	857	843
9497247616	SMP	2	123.0422	131.5915	83.9930	80.9974	110.9036	158.1078	392.3991	252.5342	0	902	844
9497267575	SMP	2	128.0064	128.8118	82.9948	82.9921	112.7927	157.1011	361.5121	234.6655	0	850	844
9497287534	SMP	2	129.6589	128.8315	82.9961	80.9982	113.8756	157.2473	358.1468	232.6192	0	950	845
9497307753	SMP	2	130.0122	128.7219	81.9993	80.9987	114.1195	157.2832	356.5108	231.3867	0	856	845
9497327475	SMP	2	130.2714	129.0100	81.9994	81.9986	114.3012	157.6445	355.4040	230.4346	0	875	846
9497347451	SMP	2	130.2704	129.1475	82.9916	80.9990	114.3711	157.7877	354.8343	229.6964	0	839	846
9497367620	SMP	2	130.0948	129.2213	83.9994	79.9985	114.3893	157.9303	355.5612	229.0672	0	883	847
9497387458	SMP	2	130.2939	129.1794	82.9998	79.9997	114.3949	157.9314	355.5676	228.5625	0	843	847
9497407630	SMP	2	130.3896	129.1144	83.9996	81.9991	114.5398	157.9182	355.7056	228.0476	0	900	848
9497427341	SMP	2	130.5764	129.1114	83.9996	79.9992	114.6443	157.8901	355.3971	227.7847	0	848	848
9497447397	SMP	2	130.6499	129.3127	82.9986	79.9999	114.6776	157.9535	354.8236	228.2338	0	942	849
9497467344	SMP	2	130.5394	129.2200	81.9975	81.9992	114.6843	157.9540	354.9898	228.3290	0	834	849
9497487383	SMP	2	130.7698	129.2073	81.9985	79.9995	114.7881	157.9069	354.6949	228.4998	0	916	850
9497508008	SMP	2	130.3975	129.4167	81.9999	79.9998	114.7902	157.9139	355.8193	229.3745	0	962	850
9497527234	SMP	2	130.3161	129.5655	81.9992	80.9975	114.7400	157.9761	356.8653	230.3895	0	864	851
9497547203	SMP	2	123.8484	134.9345	83.9995	81.9975	111.2797	159.8414	383.7264	269.7197	0	848	851
9497567306	SMP	2	118.0428	140.8454	83.9832	83.9976	107.7239	162.6553	401.7597	303.3079	0	888	852
9497587198	SMP	2	118.5659	141.7851	84.9834	83.9902	108.3532	163.2430	402.7630	305.4473	0	850	852
9497607641	SMP	2	118.6644	141.8099	82.9782	83.9962	108.6849	163.1965	404.0980	306.6324	0	895	853
9497627085	SMP	2	118.9476	141.9090	83.9986	83.9961	108.8941	163.5023	404.6644	306.4049	0	842	853
9497647182	SMP	2	118.7988	141.8864	83.9830	83.9902	108.9926	163.4146	405.9722	306.5620	0	862	854
9497667080	SMP	2	119.1933	141.8139	83.9846	84.9883	109.0029	163.4934	405.4551	305.7885	0	850	854
9497687123	SMP	2	119.1726	141.9072	83.9863	83.9959	109.0089	163.5010	404.8297	305.5203	0	968	855
9497707373	SMP	2	119.2764	141.8797	82.9959	83.9986	109.0820	163.4637	404.2608	305.5771	0	868	855
9497726966	SMP	2	119.3304	142.0337	82.9780	82.9994	109.1664	163.5006	403.8649	306.0804	0	838	856
9497746958	SMP	2	119.5594	141.9618	81.9967	83.9974	109.4166	163.4025	403.9274	306.7069	0	866	856
9497766973	SMP	2	119.6530	141.7255	82.9892	82.9939	109.5518	163.2549	404.1716	306.7328	0	910	857
9497786965	SMP	2	119.6204	141.8648	83.9897	82.9939	109.5021	163.4996	404.3832	306.2232	0	881	857
9497807285	SMP	2	119.5210	141.8863	82.9900	83.9987	109.4146	163.4099	404.4997	306.1318	0	947	858
9497826957	SMP	2	119.4128	142.1883	83.9802	84.9981	109.3177	163.8035	404.6291	305.7956	0	863	858
9497846962	SMP	2	119.2523	142.4125	82.9752	83.9991	109.2479	163.9268	404.9748	306.0060	0	901	859
9497866823	SMP	2	119.4563	142.0179	82.9848	83.9930	109.2218	163.5676	404.4402	306.1350	0	846	859
9497886847	SMP	2	119.5479	142.4965	82.9926	82.9902	109.4261	164.0013	404.3208	306.3098	0	917	860
9497907125	SMP	2	119.4793	142.2569	83.9921	83.9981	109.5019	163.6817	404.7591	306.8162	0	851	860
9497926849	SMP	2	120.0151	142.4256	82.9982	82.9924	109.6663	163.8810	403.7468	307.0285	0	844	861
9497946835	SMP	2	122.2341	139.7854	81.9758	82.9989	110.2728	162.2670	389.8571	300.5533	0	864	861
9497966715	SMP	2	122.7231	139.7951	81.9913	82.9995	110.8214	162.3816	388.4777	296.9576	0	892	862
9497986706	SMP	2	123.0305	140.3017	81.9923	81.9987	110.9362	163.0288	387.0645	294.8934	0	872	862
9498007013	SMP	2	123.2040	139.9494	81.9846	82.9990	111.0527	162.7842	386.2625	293.5314	0	921	863
9498026726	SMP	2	123.4026	140.3352	80.9914	82.9998	111.2168	163.0951	385.6695	293.0353	0	864	863
9498046723	SMP	2	123.6970	139.8733	81.9866	82.9999	111.4263	162.8434	385.0308	292.0354	0	843	864
9498066707	SMP	2	123.7460	140.1120	81.9497	83.0000	111.4232	163.0048	384.4743	291.6762	0	882	864
9498086593	SMP	2	123.4429	140.2214	80.9960	83.9986	111.3224	163.1803	384.8749	291.2828	0	841	865
9498106874	SMP	2	123.8372	140.0328	81.9530	82.9998	111.3238	163.1792	383.9308	290.2357	0	850	865
9498126596	SMP	2	123.6126	140.2314	81.9994	83.9983	111.3970	163.1735	384.2266	290.3699	0	825	866
9498146578	SMP	2	123.7277	139.9938	81.9997	83.0000	111.5430	162.9226	384.6383	290.5932	0	879	866
9498166502	SMP	2	126.4115	139.3963	82.9960	81.9992	112.7416	162.5804	374.4305	289.8405	0	891	867
9498186471	SMP	2	128.4112	138.2387	80.9971	81.9998	113.7342	161.7442	363.7647	287.7435	0	844	867
9498206752	SMP	2	128.6213	138.6060	80.9991	80.9981	113.8962	162.1666	361.8063	285.9121	0	845	868
9498226460	SMP	2	128.7478	138.4349	80.9981	81.9990	113.9346	162.1299	360.6517	284.2791	0	868	868
9498246499	SMP	2	128.8492	138.5724	80.9991	81.9989	114.0521	162.2982	359.9696	283.2640	0	979	869
9498266464	SMP	2	128.9572	138.6058	81.9991	81.9988	114.0526	162.3084	359.4290	282.8758	0	850	869
9498286437	SMP	2	128.8002	138.4803	81.9999	81.9989	114.0509	162.2982	359.6610	282.2702	0	976	870
9498306627	SMP	2	128.9541	138.6410	81.9991	80.9983	114.0409	162.3800	359.3411	282.2019	0	852	870
9498326340	SMP	2	128.9922	138.5524	81.9998	81.9984	114.1254	162.2766	359.1964	282.2873	0	870	871
9498346334	SMP	2	128.8996	138.6582	82.9992	81.9985	114.1912	162.2273	359.6684	282.9910	0	869	871
9498366346	SMP	2	129.2096	138.6798	81.9981	80.9989	114.1919	162.2347	358.8334	283.7006	0	885	872
9498386337	SMP	2	129.1320	138.4672	79.9933	81.9969	114.2113	161.9635	358.5481	284.3543	0	862	872
9498406508	SMP	2	129.0069	138.7010	80.9991	80.9984	114.2120	161.9637	358.6819	285.7185	0	889	873
9498426214	SMP	2	128.9709	138.6423	81.9991	82.9985	114.2067	161.9641	358.9603	286.4114	0	874	873
9498446235	SMP	2	129.1207	138.7580	81.9988	80.9988	114.2040	161.9583	358.7749	287.3009	0	985	874
9498466217	SMP	2	128.9493	138.7331	80.9998	81.9988	114.1671	162.1515	359.0358	286.9882	0	845	874
9498486236	SMP	2	129.1104	138.7789	80.9942	80.9986	114.2032	161.9569	358.6536	287.4272	0	930	875
9498506498	SMP	2	128.9062	138.7986	80.9956	80.9983	114.1651	162.0261	358.9563	287.6824	0	856	875
9498526102	SMP	2	128.9624	138.8553	80.9914	81.9959	114.1644	162.1620	359.1786	287.4838	0	878	876
9498546081	SMP	2	128.9111	138.6543	81.9986	81.9973	114.2062	161.9572	359.5629	287.4137	0	867	876
9498566108	SMP	2	128.7540	139.0691	81.9859	81.9998	114.1261	162.2814	360.1896	287.5333	0	835	877
9498586082	SMP	2	128.6651	139.0229	80.9984	81.9967	114.0577	162.2981	360.6487	287.5065	0	875	877
9498606254	SMP	2	128.9800	139.0873	80.9986	81.9994	114.0528	162.3093	359.7543	287.7149	0	876	878
9498626083	SMP	2	128.7274	139.4080	80.9998	81.9997	114.0418	162.4584	359.7202	288.5400	0	877	878
9498645981	SMP	2	128.9920	138.8811	81.9998	80.9984	114.2082	161.9611	359.3758	289.0485	0	940	879
9498665955	SMP	2	129.2499	139.9813	79.9945	81.9990	114.2801	162.7738	358.3379	290.5939	0	858	879
9498686067	SMP	2	129.4358	142.1502	80.9995	82.9998	114.5381	163.6411	357.3142	303.4276	0	855	880
9498706249	SMP	2	129.6505	142.3743	80.9993	81.9961	114.7226	163.9935	356.4135	304.5379	0	853	880
9498725849	SMP	2	129.8375	142.4905	79.9998	82.9992	114.7336	164.0010	355.2256	305.7845	0	841	881
9498745837	SMP	2	129.5432	142.1476	80.9987	83.9944	114.7964	164.0385	356.0541	304.7224	0	855	881
9498765872	SMP	2	129.7154	142.4706	80.9998	83.9946	114.8327	164.0726	356.2109	304.7993	0	979	882
9498785832	SMP	2	129.8201	142.6608	80.9991	82.9918	114.9568	164.1450	356.3380	305.5244	0	864	882
9498806138	SMP	2	129.9317	142.1982	80.9998	82.9974	114.8777	163.9934	355.8772	304.7733	0	937	883
9498825830	SMP	2	130.0593	142.4577	79.9998	82.9959	115.0037	164.2123	355.1955	304.5326	0	855	883
9498845873	SMP	2	129.9042	142.2606	80.9982	82.9951	115.0006	163.7994	355.3086	304.9903	0	888	884
9498865723	SMP	2	129.5806	142.6345	80.9997	82.9975	115.0256	164.3813	357.0384	304.5760	0	856	884
9498885807	SMP	2	130.0717	142.4763	81.9992	81.9968	115.0361	164.2344	356.4172	304.3828	0	865	885
9498906002	SMP	2	132.9108	142.1511	81.9969	81.9996	116.2506	163.9271	340.7086	304.0597	0	853	885
9498925714	SMP	2	133.4688	142.6332	80.9998	82.9930	116.8237	164.0709	338.9365	305.1060	0	887	886
9498945705	SMP	2	133.9796	142.3789	81.9923	82.9994	116.8976	164.0993	336.5176	304.9753	0	863	886
