## [BeGaze]
## Converted from:	D:\Experiment Center\Results\Marmalyuk_Yuriev_problem_solving\Yashin-eye_data.idf
## Date:	28.04.2012 09:13:55
## Version:	BeGaze 3.0.181
## IDF Version:	9
## Sample Rate:	500
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	20012
## Reversed:	none
## [Run]
## Subject:	Yashin
## Description:	Run26
## [Calibration]
## Calibration Type:	13-point
## Calibration Area:	1280	1024
## Calibration Point 0:	Position(640;512)
## Calibration Point 1:	Position(64;51)
## Calibration Point 2:	Position(1216;51)
## Calibration Point 3:	Position(66;962)
## Calibration Point 4:	Position(1216;973)
## Calibration Point 5:	Position(64;512)
## Calibration Point 6:	Position(640;51)
## Calibration Point 7:	Position(1216;512)
## Calibration Point 8:	Position(640;973)
## Calibration Point 9:	Position(352;281)
## Calibration Point 10:	Position(928;281)
## Calibration Point 11:	Position(352;742)
## Calibration Point 12:	Position(928;742)
## [Geometry]
## Stimulus Dimension [mm]:	300	200
## Head Distance [mm]:	500
## [Hardware Setup]
## System ID:	IVK-X-0839-03651-NBR
## Operating System :	5.1
## IView X Version:	2.8.26
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RAW, DIAMETER, CR, POR, MSG
##
7675081558	MSG	1	# Message: (unknown)(unknown)(unknown)(unknown)(unknown)(unknown) 1.jpg
7675166400	SMP	1	146.06	90.06	28.00	28.00	142.37	102.88	490.54	452.37	Fixation
7675168398	SMP	1	146.07	90.16	29.00	28.00	142.34	102.94	490.60	453.03	Fixation
7675170396	SMP	1	146.05	90.06	28.00	28.00	142.36	102.91	490.02	452.52	Fixation
7675172395	SMP	1	146.11	90.10	29.00	28.00	142.34	102.89	491.17	452.89	Fixation
7675174402	SMP	1	146.05	90.14	29.00	28.00	142.34	102.93	490.86	453.27	Fixation
7675176400	SMP	1	146.04	90.11	28.00	28.00	142.34	102.91	490.41	453.44	Fixation
7675178400	SMP	1	146.10	90.10	28.00	28.00	142.35	102.92	491.16	453.18	Fixation
7675180400	SMP	1	146.09	90.12	28.00	28.00	142.34	102.91	491.47	453.31	Fixation
7675182402	SMP	1	146.06	90.14	29.00	28.00	142.34	102.93	491.37	453.51	Fixation
7675184403	SMP	1	146.07	90.12	29.00	28.00	142.34	102.95	491.37	453.09	Fixation
7675186406	SMP	1	146.13	90.16	28.00	28.00	142.33	102.93	492.49	453.66	Fixation
7675188403	SMP	1	146.08	90.16	29.00	28.00	142.34	102.95	492.40	453.71	Fixation
7675190405	SMP	1	146.07	90.20	28.00	28.00	142.33	102.98	492.21	453.95	Fixation
7675192406	SMP	1	146.07	90.19	28.00	28.00	142.34	102.98	491.82	454.03	Fixation
7675194410	SMP	1	146.08	90.23	29.00	28.00	142.33	103.03	491.73	453.81	Fixation
7675196410	SMP	1	146.09	90.20	29.00	28.00	142.33	103.02	491.98	453.26	Fixation
7675198407	SMP	1	146.10	90.14	28.00	28.00	142.30	103.02	493.14	451.97	Fixation
7675200407	SMP	1	146.06	90.23	28.00	28.00	142.31	103.02	493.08	452.36	Fixation
7675202410	SMP	1	146.08	90.23	28.00	28.00	142.31	103.07	493.31	452.12	Fixation
7675204412	SMP	1	146.05	90.23	29.00	28.00	142.32	103.09	492.43	451.75	Fixation
7675206410	SMP	1	146.03	90.26	29.00	28.00	142.31	103.14	491.61	450.96	Fixation
7675208411	SMP	1	146.01	90.26	29.00	27.00	142.29	103.12	491.08	450.54	Fixation
7675210412	SMP	1	146.06	90.33	28.00	28.00	142.29	103.15	491.65	451.05	Fixation
7675212410	SMP	1	146.03	90.34	29.00	29.00	142.26	103.18	492.35	451.38	Fixation
7675214416	SMP	1	145.97	90.34	29.00	28.00	142.26	103.20	491.67	451.23	Fixation
7675216414	SMP	1	146.03	90.34	29.00	28.00	142.24	103.26	492.66	450.22	Fixation
7675218414	SMP	1	145.99	90.34	29.00	28.00	142.22	103.25	493.00	449.43	Fixation
7675220414	SMP	1	145.92	90.37	29.00	27.00	142.19	103.28	492.55	448.94	Fixation
7675222416	SMP	1	145.95	90.38	29.00	28.00	142.20	103.29	492.56	448.71	Fixation
7675224421	SMP	1	145.97	90.47	29.00	27.00	142.15	103.33	493.76	449.52	Fixation
7675226422	SMP	1	145.89	90.45	29.00	27.00	142.12	103.34	493.73	449.62	Fixation
7675228420	SMP	1	145.86	90.46	29.00	29.00	142.10	103.39	493.85	448.90	Fixation
7675230421	SMP	1	145.84	90.52	29.00	29.00	142.06	103.38	493.93	449.59	Fixation
7675232418	SMP	1	145.86	90.51	29.00	28.00	142.01	103.42	495.22	449.32	Fixation
7675234422	SMP	1	145.80	90.51	29.00	27.00	142.00	103.45	495.39	448.57	Fixation
7675236423	SMP	1	145.80	90.58	29.00	28.00	141.97	103.45	496.05	449.19	Fixation
7675238422	SMP	1	145.82	90.54	29.00	27.00	141.96	103.47	497.11	448.61	Fixation
7675240424	SMP	1	145.78	90.58	29.00	27.00	141.93	103.48	497.55	448.73	Fixation
7675242423	SMP	1	145.78	90.56	29.00	28.00	141.88	103.47	499.10	448.94	Fixation
7675244429	SMP	1	145.76	90.60	29.00	28.00	141.85	103.49	500.24	449.16	Fixation
7675246428	SMP	1	145.72	90.65	29.00	27.00	141.83	103.49	500.45	450.24	Fixation
7675248425	SMP	1	145.72	90.68	29.00	28.00	141.82	103.55	500.75	450.50	Fixation
7675250426	SMP	1	145.68	90.69	29.00	28.00	141.78	103.53	500.69	451.10	Fixation
7675252425	SMP	1	145.69	90.71	29.00	28.00	141.76	103.52	501.11	451.99	Fixation
7675254429	SMP	1	145.62	90.73	29.00	27.00	141.73	103.58	500.86	451.98	Fixation
7675256429	SMP	1	145.67	90.76	29.00	28.00	141.70	103.58	502.04	452.33	Fixation
7675258428	SMP	1	145.61	90.76	29.00	28.00	141.70	103.56	501.85	452.84	Fixation
7675260431	SMP	1	145.62	90.73	29.00	28.00	141.66	103.58	502.50	452.36	Fixation
7675262429	SMP	1	145.60	90.84	29.00	29.00	141.65	103.57	502.79	453.95	Fixation
7675264432	SMP	1	145.59	90.74	29.00	28.00	141.64	103.58	502.75	453.25	Fixation
7675266434	SMP	1	145.58	90.80	29.00	28.00	141.62	103.61	503.02	453.22	Fixation
7675268434	SMP	1	145.52	90.77	29.00	28.00	141.60	103.58	502.59	453.29	Fixation
7675270432	SMP	1	145.53	90.79	29.00	29.00	141.59	103.61	502.55	453.00	Fixation
7675272431	SMP	1	145.47	90.83	29.00	28.00	141.58	103.59	501.27	453.76	Fixation
7675274437	SMP	1	145.48	90.80	29.00	28.00	141.58	103.62	500.71	453.44	Fixation
7675276439	SMP	1	145.51	90.86	29.00	28.00	141.57	103.61	501.30	454.26	Fixation
7675278439	SMP	1	145.44	90.80	29.00	28.00	141.57	103.62	500.37	453.80	Fixation
7675280439	SMP	1	145.47	90.76	29.00	28.00	141.55	103.59	500.81	453.07	Fixation
7675282436	SMP	1	145.44	90.77	29.00	29.00	141.52	103.60	501.00	452.76	Fixation
7675284442	SMP	1	145.42	90.83	29.00	29.00	141.52	103.59	500.71	453.48	Fixation
7675286443	SMP	1	145.38	90.82	29.00	28.00	141.52	103.56	499.69	454.67	Fixation
7675288441	SMP	1	145.37	90.78	29.00	28.00	141.51	103.58	498.78	454.62	Fixation
7675290440	SMP	1	145.42	90.80	29.00	28.00	141.52	103.55	499.06	455.01	Fixation
7675292440	SMP	1	145.39	90.73	30.00	27.00	141.51	103.59	499.18	453.52	Fixation
7675294442	SMP	1	145.40	90.72	29.00	28.00	141.51	103.55	499.47	452.76	Fixation
7675296443	SMP	1	145.37	90.72	29.00	28.00	141.51	103.56	499.14	452.18	Fixation
7675298446	SMP	1	145.38	90.74	29.00	28.00	141.51	103.55	498.85	452.23	Fixation
7675300446	SMP	1	145.35	90.71	29.00	28.00	141.49	103.54	498.52	452.44	Fixation
