Text	GazeVector	x	y	PupilRadius	GazeTime	FrameNo	Key	EyeMotionState	FixX	FixY	FixDuration
0	0	0	0	-0,01829931463908	-1	0	0	0	0	0
0	0	0	0	-0,00166236647055484	-1	0	0	0	0	0
0	0	0	0	0,0148758533141518	-1	0	0	0	0	0
1	299	347	163,683021068573	0,0315114924851514	-1	0	0	0	0	0
Точка.bmp	0	299	347	0	0,0399411341759333	0	0	0	0	0	0
Точка.bmp	1	296	357	162,237143516541	0,0480878951238992	0	0	0	0	0	0
Точка.bmp	0	296	357	0	0,0563744421197043	0	0	0	0	0	0
Точка.bmp	1	298	359	162,56285905838	0,0647271147172432	0	0	0	0	0	0
Точка.bmp	0	298	359	0	0,0730158109627155	0	0	0	0	0	0
Точка.bmp	1	298	358	163,463616371155	0,0813033328504389	0	0	1	0	0	0
Точка.bmp	0	298	358	0	0,0895898449380184	0	0	1	0	0	0
Точка.bmp	1	297	358	162,20360994339	0,0979400865389835	0	0	1	0	0	0
Точка.bmp	0	297	358	0	0,106232999005442	0	0	1	0	0	0
Точка.bmp	1	296	360	164,520907402039	0,114516481698047	0	0	1	0	0	0
Точка.bmp	0	296	360	0	0,122805821222755	0	0	1	0	0	0
Точка.bmp	1	294	355	164,050400257111	0,131158556153423	0	0	1	0	0	0
Точка.bmp	0	294	355	0	0,139465012388428	0	0	1	0	0	0
Точка.bmp	1	295	354	164,88139629364	0,147738259962352	0	0	1	0	0	0
Точка.bmp	0	295	354	0	0,156022717545966	0	0	1	0	0	0
Точка.bmp	1	296	358	164,787173271179	0,164374355411383	0	0	1	0	0	0
Точка.bmp	0	296	358	0	0,172680699446573	0	0	1	0	0	0
Точка.bmp	1	294	354	166,332173347473	0,180954475606086	0	0	1	0	0	0
Точка.bmp	0	294	354	0	0,189238122858114	0	0	1	0	0	0
Точка.bmp	1	296	352	165,62567949295	0,197590266869156	0	0	1	0	0	0
Точка.bmp	0	296	352	0	0,205879723581347	0	0	1	0	0	0
Точка.bmp	1	294	351	167,100143432617	0,214165859176319	0	0	1	0	0	0
Точка.bmp	0	294	351	0	0,222451767879647	0	0	1	0	0	0
Точка.bmp	1	296	351	167,425286769867	0,230805707088621	0	0	1	0	0	0
Точка.bmp	0	296	351	0	0,239095425598862	0	0	1	0	0	0
Точка.bmp	1	299	353	166,27311706543	0,24738103510299	0	0	1	0	0	0
Точка.bmp	0	299	353	0	0,255667512284163	0	0	1	0	0	0
Точка.bmp	0	0	0	0	0,276038538621833	0	0	1	0	0	0
Точка.bmp	1	298	360	166,753745079041	0,276042096604215	0	0	1	0	0	0
Точка.bmp	1	297	361	168,243193626404	0,280663087122775	0	0	1	0	0	0
Точка.bmp	0	296	362	0	0,28896052996879	0	0	1	0	0	0
Точка.bmp	1	297	360	167,281901836395	0,297281218130593	0	0	1	0	0	0
Точка.bmp	0	297	360	0	0,305568413391484	0	0	1	0	0	0
Точка.bmp	1	297	365	167,744851112366	0,313854805800474	0	0	1	0	0	0
Точка.bmp	0	297	365	0	0,322144793591178	0	0	1	0	0	0
Точка.bmp	1	298	363	167,708468437195	0,330485685204621	0	0	1	0	0	0
Точка.bmp	0	298	363	0	0,338778789657226	0	0	1	0	0	0
Точка.bmp	1	297	361	168,193078041077	0,347072023763758	0	0	1	0	0	0
Точка.bmp	0	297	361	0	0,355358675478783	0	0	1	0	0	0
Точка.bmp	1	294	358	168,142950534821	0,363722470819994	0	0	1	0	0	0
Точка.bmp	0	294	358	0	0,372003826702894	0	0	1	0	0	0
Точка.bmp	1	296	358	168,21163892746	0,380282337695462	0	0	1	0	0	0
Точка.bmp	0	296	358	0	0,388540400890633	0	0	1	0	0	0
Точка.bmp	1	297	358	168,602108955383	0,396888672759815	0	0	1	0	0	0
Точка.bmp	0	297	358	0	0,405176563660461	0	0	1	0	0	0
Точка.bmp	1	299	359	167,927050590515	0,413465676292617	0	0	1	0	0	0
Точка.bmp	0	299	359	0	0,421767921292485	0	0	1	0	0	0
Точка.bmp	1	300	360	168,525362014771	0,430109580851422	0	0	1	0	0	0
Точка.bmp	0	300	360	0	0,438407574723897	0	0	1	0	0	0
Точка.bmp	1	297	361	168,119072914124	0,446681694963445	0	0	1	0	0	0
Точка.bmp	0	297	361	0	0,454969812756644	0	0	1	0	0	0
Точка.bmp	1	296	370	168,328905105591	0,463318870025432	0	0	1	0	0	0
Точка.bmp	0	296	370	0	0,471606850685021	0	0	1	0	0	0
Точка.bmp	1	299	368	168,400311470032	0,479894951025017	0	0	1	0	0	0
Точка.bmp	1	307	354	176,547014713287	0,488179615555964	0	0	1	0	0	0
Точка.bmp	1	307	351	170,24347782135	0,496537239906502	0	0	1	0	0	0
Точка.bmp	1	306	352	177,316546440125	0,504820306213333	0	0	1	0	0	0
Точка.bmp	1	305	353	169,670367240906	0,513111453402416	0	0	1	0	0	0
Точка.bmp	1	305	353	177,025675773621	0,521397960503236	0	0	1	0	0	0
Точка.bmp	1	307	353	171,01047039032	0,529750313955446	0	0	1	0	0	0
Точка.bmp	1	308	351	178,824687004089	0,538036806096898	0	0	1	0	0	0
Точка.bmp	1	309	350	170,105826854706	0,546328481871569	0	0	1	0	0	0
Точка.bmp	1	309	351	178,649985790253	0,554610623152257	0	0	1	0	0	0
Точка.bmp	1	318	354	170,694875717163	0,562968835929496	0	0	1	0	0	0
Точка.bmp	1	344	369	179,804980754852	0,571252754954912	0	0	2	299,763153076172	356,605255126953	542
Точка.bmp	1	394	395	171,719145774841	0,579544355930011	0	0	0	0	0	0
Точка.bmp	1	460	430	181,825876235962	0,587827285103231	0	0	0	0	0	0
Точка.bmp	1	531	469	171,1470246315	0,596182441056953	0	0	0	0	0	0
Точка.bmp	1	583	497	182,927417755127	0,604470633649726	0	0	0	0	0	0
Точка.bmp	1	608	512	171,544849872589	0,612757150724974	0	0	0	0	0	0
Точка.bmp	1	619	523	181,862986087799	0,62104555525093	0	0	1	0	0	0
Точка.bmp	1	622	527	170,720911026001	0,629396951263516	0	0	1	0	0	0
Точка.bmp	1	623	526	181,346344947815	0,637683904671576	0	0	1	0	0	0
Точка.bmp	1	624	528	169,939637184143	0,645975306179935	0	0	1	0	0	0
Точка.bmp	1	624	532	181,98127746582	0,654259499472573	0	0	1	0	0	0
Точка.bmp	1	624	532	169,732391834259	0,662612264321979	0	0	1	0	0	0
Точка.bmp	1	625	532	181,825804710388	0,670917463918158	0	0	1	0	0	0
Точка.bmp	1	625	533	170,297241210938	0,679195077313125	0	0	1	0	0	0
Точка.bmp	1	626	532	180,773997306824	0,687475712622472	0	0	1	0	0	0
Точка.bmp	1	625	537	169,63769197464	0,695828465006343	0	0	1	0	0	0
Точка.bmp	1	626	537	181,733727455139	0,704117495358332	0	0	1	0	0	0
Точка.bmp	1	624	535	170,432388782501	0,712406034524975	0	0	1	0	0	0
Точка.bmp	1	624	536	180,879461765289	0,720687707059369	0	0	1	0	0	0
Точка.bmp	1	625	532	169,449460506439	0,729043653399458	0	0	1	0	0	0
Точка.bmp	1	626	535	180,799782276154	0,737331479473141	0	0	1	0	0	0
Точка.bmp	1	627	536	169,706237316132	0,745625297017796	0	0	1	0	0	0
Точка.bmp	1	627	538	180,173301696777	0,753905772754479	0	0	1	0	0	0
Точка.bmp	1	628	538	170,468211174011	0,762258904124792	0	0	1	0	0	0
Точка.bmp	1	627	538	180,176281929016	0,770546226544866	0	0	1	0	0	0
Точка.bmp	1	626	536	170,207691192627	0,778835897683166	0	0	1	0	0	0
Точка.bmp	1	626	535	181,119608879089	0,787121631852642	0	0	1	0	0	0
Точка.bmp	1	626	538	169,357812404633	0,795475763047762	0	0	1	0	0	0
Точка.bmp	1	631	535	181,403923034668	0,803762200336678	0	0	1	0	0	0
Точка.bmp	1	637	535	171,437644958496	0,812055414496172	0	0	1	0	0	0
Точка.bmp	1	644	536	181,081414222717	0,82033673796559	0	0	1	0	0	0
Точка.bmp	1	647	532	170,43571472168	0,828694160356463	0	0	2	625,730773925781	532,846130371094	217
Точка.bmp	1	647	534	180,894064903259	0,836977376262439	0	0	1	0	0	0
Точка.bmp	1	646	534	169,748270511627	0,845268077145192	0	0	1	0	0	0
Точка.bmp	1	647	534	180,646014213562	0,853551996170609	0	0	1	0	0	0
Точка.bmp	1	647	534	170,613205432892	0,861909403601203	0	0	1	0	0	0
Точка.bmp	1	647	534	180,074441432953	0,87019306082675	0	0	1	0	0	0
Точка.bmp	1	648	534	170,70609331131	0,878486279973004	0	0	1	0	0	0
Точка.bmp	1	648	536	180,6600689888	0,886768944853429	0	0	1	0	0	0
Точка.bmp	1	649	537	170,353472232819	0,895123888874878	0	0	1	0	0	0
Точка.bmp	1	649	537	180,708622932434	0,903414679517482	0	0	1	0	0	0
Точка.bmp	1	648	538	170,741176605225	0,911700663020383	0	0	1	0	0	0
Точка.bmp	1	647	538	180,884766578674	0,919997983693975	0	0	1	0	0	0
Точка.bmp	1	647	534	171,160686016083	0,928341700250712	0	0	1	0	0	0
Точка.bmp	1	646	532	180,595982074738	0,936628885538084	0	0	1	0	0	0
Точка.bmp	1	647	530	170,25820016861	0,944916235384881	0	0	1	0	0	0
Точка.bmp	1	648	530	180,604696273804	0,953200762783126	0	0	1	0	0	0
Точка.bmp	1	648	531	170,614206790924	0,961557686508058	0	0	1	0	0	0
Точка.bmp	1	649	532	179,679381847382	0,969842139105822	0	0	1	0	0	0
Точка.bmp	1	650	532	169,666922092438	0,978130842831888	0	0	1	0	0	0
Точка.bmp	1	650	532	179,530668258667	0,986415696856056	0	0	1	0	0	0
Точка.bmp	1	651	532	169,687736034393	0,994768970344921	0	0	1	0	0	0
Точка.bmp	1	650	530	179,472935199738	1,00305540763475	0	0	1	0	0	0
Точка.bmp	1	649	532	169,237387180328	1,01134609854398	0	0	1	0	0	0
Точка.bmp	1	649	533	178,745794296265	1,01963280511245	0	0	1	0	0	0
Точка.bmp	1	649	537	169,024395942688	1,02798654485468	0	0	1	0	0	0
Точка.bmp	1	650	539	178,472769260406	1,03627093013256	0	0	1	0	0	0
Точка.bmp	1	650	539	168,411254882813	1,04456229673451	0	0	1	0	0	0
Точка.bmp	1	649	540	177,848792076111	1,05284621825376	0	0	1	0	0	0
Точка.bmp	1	648	536	169,189476966858	1,06120209976689	0	0	1	0	0	0
Точка.bmp	1	646	535	177,807033061981	1,0694880932424	0	0	1	0	0	0
Точка.bmp	1	647	534	168,196403980255	1,07777896367134	0	0	1	0	0	0
Точка.bmp	1	647	534	176,172804832458	1,08606745795805	0	0	1	0	0	0
Точка.bmp	1	647	535	168,575882911682	1,09441845753099	0	0	1	0	0	0
Точка.bmp	1	649	538	176,078927516937	1,10270246382242	0	0	1	0	0	0
Точка.bmp	1	649	538	167,460250854492	1,11099177342749	0	0	1	0	0	0
Точка.bmp	1	649	539	175,76938867569	1,1192783478491	0	0	1	0	0	0
Точка.bmp	1	649	540	167,539393901825	1,12763180584534	0	0	1	0	0	0
Точка.bmp	1	647	538	175,186848640442	1,13592782998694	0	0	1	0	0	0
Точка.bmp	1	647	539	166,115164756775	1,14421249202496	0	0	1	0	0	0
Точка.bmp	1	647	539	175,180780887604	1,15249487765323	0	0	1	0	0	0
Точка.bmp	1	645	537	167,941129207611	1,1608480314635	0	0	1	0	0	0
Точка.bmp	1	641	537	174,989426136017	1,16915604104179	0	0	1	0	0	0
Точка.bmp	1	639	536	166,984224319458	1,17742756821826	0	0	1	0	0	0
Точка.bmp	1	635	538	173,754978179932	1,18571155955033	0	0	1	0	0	0
Точка.bmp	1	635	540	166,486859321594	1,19406483802686	0	0	1	0	0	0
Точка.bmp	1	636	541	173,370981216431	1,20235068190232	0	0	1	0	0	0
Точка.bmp	1	636	541	165,978896617889	1,21064356694205	0	0	1	0	0	0
Точка.bmp	1	637	541	174,031257629395	1,2189262592492	0	0	1	0	0	0
Точка.bmp	1	636	539	166,541218757629	1,22727997904531	0	0	1	0	0	0
Точка.bmp	1	635	537	174,027514457703	1,23556620190811	0	0	1	0	0	0
Точка.bmp	1	635	537	167,348897457123	1,24385465879368	0	0	1	0	0	0
Точка.bmp	1	634	536	174,06257390976	1,25214259956101	0	0	1	0	0	0
Точка.bmp	1	634	538	165,396022796631	1,26049558382419	0	0	1	0	0	0
Точка.bmp	1	635	539	173,505830764771	1,26878279404536	0	0	1	0	0	0
Точка.bmp	1	635	539	167,487847805023	1,2770728192354	0	0	1	0	0	0
Точка.bmp	1	635	538	173,774909973145	1,28536327577149	0	0	1	0	0	0
Точка.bmp	1	635	537	167,265677452087	1,29371339520003	0	0	1	0	0	0
Точка.bmp	1	635	540	172,491729259491	1,30199926899513	0	0	1	0	0	0
Точка.bmp	1	635	539	167,792725563049	1,31028950113159	0	0	1	0	0	0
Точка.bmp	1	635	538	173,774993419647	1,3185728815979	0	0	1	0	0	0
Точка.bmp	1	636	538	168,190944194794	1,32692718732687	0	0	1	0	0	0
Точка.bmp	1	635	536	173,225426673889	1,33521688339806	0	0	1	0	0	0
Точка.bmp	1	636	537	168,452537059784	1,34350410608567	0	0	1	0	0	0
Точка.bmp	1	636	537	173,693060874939	1,35178931416249	0	0	1	0	0	0
Точка.bmp	1	637	537	167,250895500183	1,36015917577606	0	0	1	0	0	0
Точка.bmp	1	638	538	173,637938499451	1,36843038131246	0	0	1	0	0	0
Точка.bmp	1	637	537	168,051028251648	1,37672205958097	0	0	1	0	0	0
Точка.bmp	1	638	537	172,927844524384	1,3850045973013	0	0	1	0	0	0
Точка.bmp	1	637	535	168,552625179291	1,39336176287907	0	0	1	0	0	0
Точка.bmp	1	636	533	174,333238601685	1,40164469703905	0	0	1	0	0	0
Точка.bmp	1	637	533	168,452394008636	1,40993467735007	0	0	1	0	0	0
Точка.bmp	1	637	534	174,289381504059	1,41825636783051	0	0	1	0	0	0
Точка.bmp	1	636	536	169,385027885437	1,42658087577274	0	0	1	0	0	0
Точка.bmp	1	635	534	174,810194969177	1,43486143378868	0	0	1	0	0	0
Точка.bmp	1	636	535	169,328439235687	1,4431533514171	0	0	1	0	0	0
Точка.bmp	1	638	535	174,710595607758	1,4514368091759	0	0	1	0	0	0
Точка.bmp	1	638	534	168,948125839233	1,4597929524889	0	0	1	0	0	0
Точка.bmp	1	638	533	174,391829967499	1,46807910553798	0	0	1	0	0	0
Точка.bmp	1	637	534	169,194710254669	1,47636651023822	0	0	1	0	0	0
Точка.bmp	1	636	534	174,725317955017	1,4846522693424	0	0	1	0	0	0
Точка.bmp	1	637	533	169,998621940613	1,49300534585836	0	0	1	0	0	0
Точка.bmp	1	637	532	175,300407409668	1,50129298243883	0	0	1	0	0	0
Точка.bmp	1	635	533	170,623314380646	1,50958069381886	0	0	1	0	0	0
Точка.bmp	1	635	533	175,145411491394	1,517869719185	0	0	1	0	0	0
Точка.bmp	1	635	533	169,911992549896	1,5262213395963	0	0	1	0	0	0
Точка.bmp	1	635	534	175,30198097229	1,5345070064468	0	0	1	0	0	0
Точка.bmp	1	636	534	169,759857654572	1,54279822095486	0	0	1	0	0	0
Точка.bmp	1	636	536	174,683785438538	1,55112827406356	0	0	1	0	0	0
Точка.bmp	1	635	535	169,755947589874	1,55943684962858	0	0	1	0	0	0
Точка.bmp	1	635	532	175,712668895721	1,5677238678627	0	0	1	0	0	0
Точка.bmp	1	634	533	169,88445520401	1,57601377337323	0	0	1	0	0	0
Точка.bmp	1	634	533	175,4390001297	1,58430127282008	0	0	1	0	0	0
Точка.bmp	1	634	538	170,258247852325	1,59265413989851	0	0	1	0	0	0
Точка.bmp	1	637	540	174,492001533508	1,60094020318684	0	0	1	0	0	0
Точка.bmp	1	640	537	170,599853992462	1,60922913629929	0	0	1	0	0	0
Точка.bmp	1	642	536	175,037038326263	1,61751347171139	0	0	1	0	0	0
Точка.bmp	1	642	532	171,044051647186	1,62586939062294	0	0	1	0	0	0
Точка.bmp	1	641	530	175,204384326935	1,63415553120558	0	0	1	0	0	0
Точка.bmp	1	638	529	170,561361312866	1,64244711472747	0	0	1	0	0	0
Точка.bmp	1	639	530	174,581837654114	1,65072995164792	0	0	1	0	0	0
Точка.bmp	1	638	530	170,505499839783	1,65908346948436	0	0	1	0	0	0
Точка.bmp	1	638	529	174,722456932068	1,66740164686144	0	0	1	0	0	0
Точка.bmp	1	640	530	169,515144824982	1,67566952380366	0	0	1	0	0	0
Точка.bmp	1	639	529	175,147569179535	1,68394965795414	0	0	1	0	0	0
Точка.bmp	1	641	531	169,132149219513	1,69230187427183	0	0	1	0	0	0
Точка.bmp	1	640	532	173,736786842346	1,70059025885075	0	0	1	0	0	0
Точка.bmp	1	641	533	168,964862823486	1,70888333338462	0	0	1	0	0	0
Точка.bmp	1	641	534	174,233949184418	1,71716205381654	0	0	1	0	0	0
Точка.bmp	1	640	534	167,743062973022	1,72551598055907	0	0	1	0	0	0
Точка.bmp	1	641	532	173,505973815918	1,73380438757795	0	0	1	0	0	0
Точка.bmp	1	641	533	168,151843547821	1,74209170750601	0	0	1	0	0	0
Точка.bmp	1	642	534	173,016333580017	1,75037506802528	0	0	1	0	0	0
Точка.bmp	1	642	531	167,999577522278	1,75873122131179	0	0	1	0	0	0
Точка.bmp	1	641	532	173,634171485901	1,76702097722227	0	0	1	0	0	0
Точка.bmp	1	641	532	168,292725086212	1,77530876340188	0	0	1	0	0	0
Точка.bmp	1	639	530	173,008835315704	1,78359283950704	0	0	1	0	0	0
Точка.bmp	1	641	531	166,805136203766	1,7919448314251	0	0	1	0	0	0
Точка.bmp	1	642	533	172,167754173279	1,80023480924319	0	0	1	0	0	0
Точка.bmp	1	641	533	166,911852359772	1,80852619329835	0	0	1	0	0	0
Точка.bmp	1	641	534	172,593510150909	1,81680961365782	0	0	1	0	0	0
Точка.bmp	1	640	532	167,136633396149	1,82516440807922	0	0	1	0	0	0
Точка.bmp	1	640	530	172,69287109375	1,83345163575268	0	0	1	0	0	0
