Text;GazeVector;x;y;PupilRadius;GazeTime;FrameNo;Key;EyeMotionState;FixX;FixY;FixDuration
0;0;0;0;-0,0165352276180784;-1;0;0;0;0;0
0;0;0;0;9,62423218879849E-5;-1;0;0;0;0;0
0;0;0;0;0,0166325106674776;-1;0;0;0;0;0
1;174;280;174,777209758759;0,0332693114160065;-1;0;0;0;0;0
Точка.bmp;0;174;280;0;0,0416890520409652;0;0;0;0;0;0
Точка.bmp;1;173;279;174,801754951477;0,0498443739998038;0;0;0;0;0;0
Точка.bmp;0;173;279;0;0,0581310014476912;0;0;0;0;0;0
Точка.bmp;1;172;279;175,307989120483;0,0664817781416787;0;0;0;0;0;0
Точка.bmp;0;172;279;0;0,0747890531292796;0;0;0;0;0;0
Точка.bmp;1;170;278;175,260841846466;0,0830645377373003;0;0;0;0;0;0
Точка.bmp;0;170;278;0;0,0913476071564219;0;0;0;0;0;0
Точка.bmp;1;167;274;175,0981092453;0,0996988201877684;0;0;0;0;0;0
Точка.bmp;0;167;274;0;0,107990364549551;0;0;0;0;0;0
Точка.bmp;1;151;276;175,436067581177;0,116275067121023;0;0;0;0;0;0
Точка.bmp;0;151;276;0;0,124564666655715;0;0;0;0;0;0
Точка.bmp;1;139;277;174,513614177704;0,132917315866507;0;0;0;0;0;0
Точка.bmp;0;139;277;0;0,14120594797896;0;0;0;0;0;0
Точка.bmp;1;140;279;174,621820449829;0,149493138926118;0;0;0;0;0;0
Точка.bmp;0;140;279;0;0,157778843829874;0;0;0;0;0;0
Точка.bmp;1;134;285;174,330925941467;0,166130126675853;0;0;1;0;0;0
Точка.bmp;0;134;285;0;0,174421027748394;0;0;1;0;0;0
Точка.bmp;1;134;282;176,391613483429;0,182708216203537;0;0;1;0;0;0
Точка.bmp;0;134;282;0;0,190994811237033;0;0;1;0;0;0
Точка.bmp;1;141;275;176,37255191803;0,199350736726046;0;0;1;0;0;0
Точка.bmp;0;141;275;0;0,207637354200415;0;0;1;0;0;0
Точка.bmp;1;134;281;176,130378246307;0,215926135913833;0;0;1;0;0;0
Точка.bmp;0;134;281;0;0,224211554081194;0;0;1;0;0;0
Точка.bmp;1;133;283;175,015413761139;0,2325669808979;0;0;1;0;0;0
Точка.bmp;0;133;283;0;0,240853346542281;0;0;1;0;0;0
Точка.bmp;1;137;284;175,183761119843;0,249142275364648;0;0;1;0;0;0
Точка.bmp;0;137;284;0;0,257427805732732;0;0;1;0;0;0
Точка.bmp;1;135;287;176,357209682465;0,275684367459689;0;0;1;0;0;0
Точка.bmp;0;135;287;0;0,275680964019557;0;0;1;0;0;0
Точка.bmp;1;137;288;178,066337108612;0,282422481777758;0;0;1;0;0;0
Точка.bmp;0;137;288;0;0,29072706144143;0;0;1;0;0;0
Точка.bmp;1;137;276;176,544094085693;0,299062042678997;0;0;1;0;0;0
Точка.bmp;0;137;276;0;0,307332014461281;0;0;1;0;0;0
Точка.bmp;1;134;279;177,501380443573;0,315604694036665;0;0;1;0;0;0
Точка.bmp;0;134;279;0;0,323896599933505;0;0;1;0;0;0
Точка.bmp;1;135;277;177,458333969116;0,332260738561672;0;0;1;0;0;0
Точка.bmp;0;135;277;0;0,340536385236192;0;0;1;0;0;0
Точка.bmp;1;136;276;179,182279109955;0,348834509582957;0;0;1;0;0;0
Точка.bmp;0;136;276;0;0,357115756352869;0;0;2;137,133331298828;280,333343505859;242
Точка.bmp;1;176;369;179,740703105927;0,365467163866924;0;0;0;0;0;0
Точка.bmp;0;176;369;0;0,373783898674446;0;0;0;0;0;0
Точка.bmp;1;301;545;183,54127407074;0,382051761072944;0;0;0;0;0;0
Точка.bmp;0;301;545;0;0,390335822849011;0;0;0;0;0;0
Точка.bmp;1;374;683;184,009730815887;0,398694092098594;0;0;0;0;0;0
Точка.bmp;0;374;683;0;0,406982901238734;0;0;0;0;0;0
Точка.bmp;1;392;732;183,873963356018;0,415270104655065;0;0;0;0;0;0
Точка.bmp;0;392;732;0;0,4235541714188;0;0;0;0;0;0
Точка.bmp;1;398;734;184,814500808716;0,431911428362582;0;0;0;0;0;0
Точка.bmp;0;398;734;0;0,440203281899812;0;0;0;0;0;0
Точка.bmp;1;397;739;186,030149459839;0,448516348969861;0;0;0;0;0;0
Точка.bmp;0;397;739;0;0,456764234542788;0;0;0;0;0;0
Точка.bmp;1;399;744;185,811650753021;0,4651080871663;0;0;1;0;0;0
Точка.bmp;0;399;744;0;0,473396674397009;0;0;1;0;0;0
Точка.bmp;1;402;746;187,268388271332;0,481690452810653;0;0;1;0;0;0
Точка.bmp;0;402;746;0;0,489978795692878;0;0;1;0;0;0
Точка.bmp;1;405;746;188,06563615799;0,49832207982945;0;0;1;0;0;0
Точка.bmp;0;405;746;0;0,506611325310587;0;0;1;0;0;0
Точка.bmp;1;408;749;188,855028152466;0,514909536923369;0;0;1;0;0;0
Точка.bmp;0;408;749;0;0,523196909885883;0;0;1;0;0;0
Точка.bmp;1;409;743;188,648617267609;0,531535902946416;0;0;1;0;0;0
Точка.bmp;0;409;743;0;0,539828666560425;0;0;1;0;0;0
